tm,MVm,PVm
3.900000000000000000e+01,1.000000000000000000e+00,2.739999999999991401e-02
4.000000000000000000e+01,1.000000000000000000e+00,3.142499999999994603e-02
4.100000000000000000e+01,1.000000000000000000e+00,2.980000000000000357e-02
4.200000000000000000e+01,1.000000000000000000e+00,2.095000000000002416e-02
4.300000000000000000e+01,1.000000000000000000e+00,2.739999999999991401e-02
4.400000000000000000e+01,1.000000000000000000e+00,3.062500000000003414e-02
4.500000000000000000e+01,1.000000000000000000e+00,3.302499999999995023e-02
4.600000000000000000e+01,1.000000000000000000e+00,2.497499999999987924e-02
4.700000000000000000e+01,1.000000000000000000e+00,2.657499999999988344e-02
4.800000000000000000e+01,1.000000000000000000e+00,3.867499999999992472e-02
4.900000000000000000e+01,1.000000000000000000e+00,3.222500000000003834e-02
5.000000000000000000e+01,1.000000000000000000e+00,3.142499999999994603e-02
5.100000000000000000e+01,1.000000000000000000e+00,2.497499999999987924e-02
5.200000000000000000e+01,1.000000000000000000e+00,3.624999999999989342e-02
5.300000000000000000e+01,1.000000000000000000e+00,2.657499999999988344e-02
5.400000000000000000e+01,1.000000000000000000e+00,2.980000000000000357e-02
5.500000000000000000e+01,1.000000000000000000e+00,3.624999999999989342e-02
5.600000000000000000e+01,1.000000000000000000e+00,3.704999999999998572e-02
5.700000000000000000e+01,1.000000000000000000e+00,3.142499999999994603e-02
5.800000000000000000e+01,1.000000000000000000e+00,3.142499999999994603e-02
5.900000000000000000e+01,1.000000000000000000e+00,4.349999999999987210e-02
6.000000000000000000e+01,1.000000000000000000e+00,3.544999999999998153e-02
6.100000000000000000e+01,1.000000000000000000e+00,3.787500000000001282e-02
6.200000000000000000e+01,1.000000000000000000e+00,4.512499999999999151e-02
6.300000000000000000e+01,1.000000000000000000e+00,4.109999999999995601e-02
6.400000000000000000e+01,1.000000000000000000e+00,4.592499999999990340e-02
6.500000000000000000e+01,1.000000000000000000e+00,3.947500000000001702e-02
6.600000000000000000e+01,1.000000000000000000e+00,4.512499999999999151e-02
6.700000000000000000e+01,1.000000000000000000e+00,4.915000000000002700e-02
6.800000000000000000e+01,1.000000000000000000e+00,4.349999999999987210e-02
6.900000000000000000e+01,1.000000000000000000e+00,4.429999999999996441e-02
7.000000000000000000e+01,1.000000000000000000e+00,4.429999999999996441e-02
7.100000000000000000e+01,1.000000000000000000e+00,4.672499999999999570e-02
7.200000000000000000e+01,1.000000000000000000e+00,5.237499999999997019e-02
7.300000000000000000e+01,1.000000000000000000e+00,5.317499999999988208e-02
7.400000000000000000e+01,1.000000000000000000e+00,6.202500000000003844e-02
7.500000000000000000e+01,1.000000000000000000e+00,4.834999999999993470e-02
7.600000000000000000e+01,1.000000000000000000e+00,5.237499999999997019e-02
7.700000000000000000e+01,1.000000000000000000e+00,5.719999999999991758e-02
7.800000000000000000e+01,1.000000000000000000e+00,5.397499999999997439e-02
7.900000000000000000e+01,1.000000000000000000e+00,5.800000000000000988e-02
8.000000000000000000e+01,1.000000000000000000e+00,6.202500000000003844e-02
8.100000000000000000e+01,1.000000000000000000e+00,6.284999999999989206e-02
8.200000000000000000e+01,1.000000000000000000e+00,5.962499999999994887e-02
8.300000000000000000e+01,1.000000000000000000e+00,6.202500000000003844e-02
8.400000000000000000e+01,1.000000000000000000e+00,6.364999999999998437e-02
8.500000000000000000e+01,1.000000000000000000e+00,6.364999999999998437e-02
8.600000000000000000e+01,1.000000000000000000e+00,6.767500000000001292e-02
8.700000000000000000e+01,1.000000000000000000e+00,6.847499999999992482e-02
8.800000000000000000e+01,1.000000000000000000e+00,6.444999999999989626e-02
8.900000000000000000e+01,1.000000000000000000e+00,6.607500000000002260e-02
9.000000000000000000e+01,1.000000000000000000e+00,6.687499999999993450e-02
9.100000000000000000e+01,1.000000000000000000e+00,7.814999999999994174e-02
9.200000000000000000e+01,1.000000000000000000e+00,7.572499999999990350e-02
9.300000000000000000e+01,1.000000000000000000e+00,7.169999999999987494e-02
9.400000000000000000e+01,1.000000000000000000e+00,6.847499999999992482e-02
9.500000000000000000e+01,1.000000000000000000e+00,7.412499999999991318e-02
9.600000000000000000e+01,1.000000000000000000e+00,7.735000000000002984e-02
9.700000000000000000e+01,1.000000000000000000e+00,8.460000000000000853e-02
9.800000000000000000e+01,1.000000000000000000e+00,8.217499999999997029e-02
9.900000000000000000e+01,1.000000000000000000e+00,7.654999999999993754e-02
1.000000000000000000e+02,1.000000000000000000e+00,8.460000000000000853e-02
1.010000000000000000e+02,1.000000000000000000e+00,8.379999999999991622e-02
1.020000000000000000e+02,1.000000000000000000e+00,7.572499999999990350e-02
1.030000000000000000e+02,1.000000000000000000e+00,8.942499999999994897e-02
1.040000000000000000e+02,1.000000000000000000e+00,8.782499999999995866e-02
1.050000000000000000e+02,1.000000000000000000e+00,8.539999999999992042e-02
1.060000000000000000e+02,1.000000000000000000e+00,9.344999999999999141e-02
1.070000000000000000e+02,1.000000000000000000e+00,8.942499999999994897e-02
1.080000000000000000e+02,1.000000000000000000e+00,8.137499999999989186e-02
1.090000000000000000e+02,1.000000000000000000e+00,9.022500000000004128e-02
1.100000000000000000e+02,1.000000000000000000e+00,9.184999999999998721e-02
1.110000000000000000e+02,1.000000000000000000e+00,9.587500000000001577e-02
1.120000000000000000e+02,1.000000000000000000e+00,8.620000000000001272e-02
1.130000000000000000e+02,1.000000000000000000e+00,8.699999999999992462e-02
1.140000000000000000e+02,1.000000000000000000e+00,9.747500000000001996e-02
1.150000000000000000e+02,1.000000000000000000e+00,9.747500000000001996e-02
1.160000000000000000e+02,1.000000000000000000e+00,9.587500000000001577e-02
1.170000000000000000e+02,1.000000000000000000e+00,9.747500000000001996e-02
1.180000000000000000e+02,1.000000000000000000e+00,1.015250000000000041e-01
1.190000000000000000e+02,1.000000000000000000e+00,9.507499999999993734e-02
1.200000000000000000e+02,1.000000000000000000e+00,9.264999999999989910e-02
1.210000000000000000e+02,1.000000000000000000e+00,1.079499999999999488e-01
1.220000000000000000e+02,1.000000000000000000e+00,1.031249999999999944e-01
1.230000000000000000e+02,1.000000000000000000e+00,1.039249999999999063e-01
1.240000000000000000e+02,1.000000000000000000e+00,1.071500000000000369e-01
1.250000000000000000e+02,1.000000000000000000e+00,1.006999999999999701e-01
1.260000000000000000e+02,1.000000000000000000e+00,9.667499999999992766e-02
1.270000000000000000e+02,1.000000000000000000e+00,1.079499999999999488e-01
1.280000000000000000e+02,1.000000000000000000e+00,1.071500000000000369e-01
1.290000000000000000e+02,1.000000000000000000e+00,1.095749999999998947e-01
1.300000000000000000e+02,1.000000000000000000e+00,1.071500000000000369e-01
1.310000000000000000e+02,1.000000000000000000e+00,1.095749999999998947e-01
1.320000000000000000e+02,1.000000000000000000e+00,1.087749999999999828e-01
1.330000000000000000e+02,1.000000000000000000e+00,1.176249999999999518e-01
1.340000000000000000e+02,1.000000000000000000e+00,1.111749999999998850e-01
1.350000000000000000e+02,1.000000000000000000e+00,1.168250000000000399e-01
1.360000000000000000e+02,1.000000000000000000e+00,1.128000000000000114e-01
1.370000000000000000e+02,1.000000000000000000e+00,1.071500000000000369e-01
1.380000000000000000e+02,1.000000000000000000e+00,1.087749999999999828e-01
1.390000000000000000e+02,1.000000000000000000e+00,1.192499999999998977e-01
1.400000000000000000e+02,1.000000000000000000e+00,1.248749999999999305e-01
1.410000000000000000e+02,1.000000000000000000e+00,1.240750000000000186e-01
1.420000000000000000e+02,1.000000000000000000e+00,1.224499999999999061e-01
1.430000000000000000e+02,1.000000000000000000e+00,1.232749999999999402e-01
1.440000000000000000e+02,1.000000000000000000e+00,1.224499999999999061e-01
1.450000000000000000e+02,1.000000000000000000e+00,1.224499999999999061e-01
1.460000000000000000e+02,1.000000000000000000e+00,1.200499999999999901e-01
1.470000000000000000e+02,1.000000000000000000e+00,1.248749999999999305e-01
1.480000000000000000e+02,1.000000000000000000e+00,1.224499999999999061e-01
1.490000000000000000e+02,1.000000000000000000e+00,1.305249999999999189e-01
1.500000000000000000e+02,1.000000000000000000e+00,1.296999999999998709e-01
1.510000000000000000e+02,1.000000000000000000e+00,1.305249999999999189e-01
1.520000000000000000e+02,1.000000000000000000e+00,1.216499999999999942e-01
1.530000000000000000e+02,1.000000000000000000e+00,1.337500000000000355e-01
1.540000000000000000e+02,1.000000000000000000e+00,1.264999999999998903e-01
1.550000000000000000e+02,1.000000000000000000e+00,1.232749999999999402e-01
1.560000000000000000e+02,1.000000000000000000e+00,1.296999999999998709e-01
1.570000000000000000e+02,1.000000000000000000e+00,1.345499999999999474e-01
1.580000000000000000e+02,1.000000000000000000e+00,1.272999999999999687e-01
1.590000000000000000e+02,1.000000000000000000e+00,1.240750000000000186e-01
1.600000000000000000e+02,1.000000000000000000e+00,1.264999999999998903e-01
1.610000000000000000e+02,1.000000000000000000e+00,1.329250000000000154e-01
1.620000000000000000e+02,1.000000000000000000e+00,1.377749999999998975e-01
1.630000000000000000e+02,1.000000000000000000e+00,1.280999999999998806e-01
1.640000000000000000e+02,1.000000000000000000e+00,1.305249999999999189e-01
1.650000000000000000e+02,1.000000000000000000e+00,1.337500000000000355e-01
1.660000000000000000e+02,1.000000000000000000e+00,1.369749999999999857e-01
1.670000000000000000e+02,1.000000000000000000e+00,1.361499999999999377e-01
1.680000000000000000e+02,1.000000000000000000e+00,1.345499999999999474e-01
1.690000000000000000e+02,1.000000000000000000e+00,1.353500000000000258e-01
1.700000000000000000e+02,1.000000000000000000e+00,1.393749999999998879e-01
1.710000000000000000e+02,1.000000000000000000e+00,1.442249999999999643e-01
1.720000000000000000e+02,1.000000000000000000e+00,1.369749999999999857e-01
1.730000000000000000e+02,1.000000000000000000e+00,1.385749999999999760e-01
1.740000000000000000e+02,1.000000000000000000e+00,1.361499999999999377e-01
1.750000000000000000e+02,1.000000000000000000e+00,1.345499999999999474e-01
1.760000000000000000e+02,1.000000000000000000e+00,1.401749999999999940e-01
1.770000000000000000e+02,1.000000000000000000e+00,1.474249999999999727e-01
1.780000000000000000e+02,1.000000000000000000e+00,1.385749999999999760e-01
1.790000000000000000e+02,1.000000000000000000e+00,1.305249999999999189e-01
1.800000000000000000e+02,1.000000000000000000e+00,1.361499999999999377e-01
1.810000000000000000e+02,1.000000000000000000e+00,1.458249999999999547e-01
1.820000000000000000e+02,1.000000000000000000e+00,1.393749999999998879e-01
1.830000000000000000e+02,1.000000000000000000e+00,1.393749999999998879e-01
1.840000000000000000e+02,1.000000000000000000e+00,1.393749999999998879e-01
1.850000000000000000e+02,1.000000000000000000e+00,1.490499999999999048e-01
1.860000000000000000e+02,1.000000000000000000e+00,1.506499999999998951e-01
1.870000000000000000e+02,1.000000000000000000e+00,1.466249999999998666e-01
1.880000000000000000e+02,1.000000000000000000e+00,1.393749999999998879e-01
1.890000000000000000e+02,1.000000000000000000e+00,1.417999999999999261e-01
1.900000000000000000e+02,1.000000000000000000e+00,1.530749999999999333e-01
1.910000000000000000e+02,1.000000000000000000e+00,1.498499999999999832e-01
1.920000000000000000e+02,1.000000000000000000e+00,1.578999999999998738e-01
1.930000000000000000e+02,1.000000000000000000e+00,1.546749999999999514e-01
1.940000000000000000e+02,1.000000000000000000e+00,1.450250000000000428e-01
1.950000000000000000e+02,1.000000000000000000e+00,1.458249999999999547e-01
1.960000000000000000e+02,1.000000000000000000e+00,1.442249999999999643e-01
1.970000000000000000e+02,1.000000000000000000e+00,1.635500000000000287e-01
1.980000000000000000e+02,1.000000000000000000e+00,1.651500000000000468e-01
1.990000000000000000e+02,1.000000000000000000e+00,1.667749999999999788e-01
2.000000000000000000e+02,1.000000000000000000e+00,1.627499999999999503e-01
2.010000000000000000e+02,1.000000000000000000e+00,1.562999999999998835e-01
2.020000000000000000e+02,1.000000000000000000e+00,1.514749999999999430e-01
2.030000000000000000e+02,1.000000000000000000e+00,1.619500000000000384e-01
2.040000000000000000e+02,1.000000000000000000e+00,1.587249999999999217e-01
2.050000000000000000e+02,1.000000000000000000e+00,1.570999999999999619e-01
2.060000000000000000e+02,1.000000000000000000e+00,1.603249999999999120e-01
2.070000000000000000e+02,1.000000000000000000e+00,1.627499999999999503e-01
2.080000000000000000e+02,1.000000000000000000e+00,1.627499999999999503e-01
2.090000000000000000e+02,1.000000000000000000e+00,1.740249999999999575e-01
2.100000000000000000e+02,1.000000000000000000e+00,1.715999999999999193e-01
2.110000000000000000e+02,1.000000000000000000e+00,1.627499999999999503e-01
2.120000000000000000e+02,1.000000000000000000e+00,1.635500000000000287e-01
2.130000000000000000e+02,1.000000000000000000e+00,1.651500000000000468e-01
2.140000000000000000e+02,1.000000000000000000e+00,1.692000000000000171e-01
2.150000000000000000e+02,1.000000000000000000e+00,1.699999999999999289e-01
2.160000000000000000e+02,1.000000000000000000e+00,1.635500000000000287e-01
2.170000000000000000e+02,1.000000000000000000e+00,1.643499999999999406e-01
2.180000000000000000e+02,1.000000000000000000e+00,1.683749999999999969e-01
2.190000000000000000e+02,1.000000000000000000e+00,1.683749999999999969e-01
2.200000000000000000e+02,1.000000000000000000e+00,1.659749999999999004e-01
2.210000000000000000e+02,1.000000000000000000e+00,1.651500000000000468e-01
2.220000000000000000e+02,1.000000000000000000e+00,1.627499999999999503e-01
2.230000000000000000e+02,1.000000000000000000e+00,1.740249999999999575e-01
2.240000000000000000e+02,1.000000000000000000e+00,1.683749999999999969e-01
2.250000000000000000e+02,1.000000000000000000e+00,1.724000000000000254e-01
2.260000000000000000e+02,1.000000000000000000e+00,1.804750000000000243e-01
2.270000000000000000e+02,1.000000000000000000e+00,1.740249999999999575e-01
2.280000000000000000e+02,1.000000000000000000e+00,1.756249999999999756e-01
2.290000000000000000e+02,1.000000000000000000e+00,1.708000000000000074e-01
2.300000000000000000e+02,1.000000000000000000e+00,1.780499999999999861e-01
2.310000000000000000e+02,1.000000000000000000e+00,1.756249999999999756e-01
2.320000000000000000e+02,1.000000000000000000e+00,1.764499999999999957e-01
2.330000000000000000e+02,1.000000000000000000e+00,1.748249999999998694e-01
2.340000000000000000e+02,1.000000000000000000e+00,1.780499999999999861e-01
2.350000000000000000e+02,1.000000000000000000e+00,1.748249999999998694e-01
2.360000000000000000e+02,1.000000000000000000e+00,1.804750000000000243e-01
2.370000000000000000e+02,1.000000000000000000e+00,1.772499999999999076e-01
2.380000000000000000e+02,1.000000000000000000e+00,1.764499999999999957e-01
2.390000000000000000e+02,1.000000000000000000e+00,1.732249999999998791e-01
2.400000000000000000e+02,1.000000000000000000e+00,1.860999999999998766e-01
2.410000000000000000e+02,1.000000000000000000e+00,1.844999999999998863e-01
2.420000000000000000e+02,1.000000000000000000e+00,1.756249999999999756e-01
2.430000000000000000e+02,1.000000000000000000e+00,1.844999999999998863e-01
2.440000000000000000e+02,1.000000000000000000e+00,1.828749999999999543e-01
2.450000000000000000e+02,1.000000000000000000e+00,1.844999999999998863e-01
2.460000000000000000e+02,1.000000000000000000e+00,1.788499999999998979e-01
2.470000000000000000e+02,1.000000000000000000e+00,1.780499999999999861e-01
2.480000000000000000e+02,1.000000000000000000e+00,1.852999999999999647e-01
2.490000000000000000e+02,1.000000000000000000e+00,1.828749999999999543e-01
2.500000000000000000e+02,1.000000000000000000e+00,1.804750000000000243e-01
2.510000000000000000e+02,1.000000000000000000e+00,1.836999999999999744e-01
2.520000000000000000e+02,1.000000000000000000e+00,1.860999999999998766e-01
2.530000000000000000e+02,1.000000000000000000e+00,1.869249999999999245e-01
2.540000000000000000e+02,1.000000000000000000e+00,1.828749999999999543e-01
2.550000000000000000e+02,1.000000000000000000e+00,1.836999999999999744e-01
2.560000000000000000e+02,1.000000000000000000e+00,1.941749999999999032e-01
2.570000000000000000e+02,1.000000000000000000e+00,1.860999999999998766e-01
2.580000000000000000e+02,1.000000000000000000e+00,1.820750000000000424e-01
2.590000000000000000e+02,1.000000000000000000e+00,1.844999999999998863e-01
2.600000000000000000e+02,1.000000000000000000e+00,1.852999999999999647e-01
2.610000000000000000e+02,1.000000000000000000e+00,1.893250000000000210e-01
2.620000000000000000e+02,1.000000000000000000e+00,1.836999999999999744e-01
2.630000000000000000e+02,1.000000000000000000e+00,1.836999999999999744e-01
2.640000000000000000e+02,1.000000000000000000e+00,1.869249999999999245e-01
2.650000000000000000e+02,1.000000000000000000e+00,1.933500000000000496e-01
2.660000000000000000e+02,1.000000000000000000e+00,1.941749999999999032e-01
2.670000000000000000e+02,1.000000000000000000e+00,1.796749999999999459e-01
2.680000000000000000e+02,1.000000000000000000e+00,1.844999999999998863e-01
2.690000000000000000e+02,1.000000000000000000e+00,1.828749999999999543e-01
2.700000000000000000e+02,1.000000000000000000e+00,1.909499999999999531e-01
2.710000000000000000e+02,1.000000000000000000e+00,1.836999999999999744e-01
2.720000000000000000e+02,1.000000000000000000e+00,1.844999999999998863e-01
2.730000000000000000e+02,1.000000000000000000e+00,1.788499999999998979e-01
2.740000000000000000e+02,1.000000000000000000e+00,1.852999999999999647e-01
2.750000000000000000e+02,1.000000000000000000e+00,1.893250000000000210e-01
2.760000000000000000e+02,1.000000000000000000e+00,1.852999999999999647e-01
2.770000000000000000e+02,1.000000000000000000e+00,1.844999999999998863e-01
2.780000000000000000e+02,1.000000000000000000e+00,1.828749999999999543e-01
2.790000000000000000e+02,1.000000000000000000e+00,1.852999999999999647e-01
2.800000000000000000e+02,1.000000000000000000e+00,1.901249999999999329e-01
2.810000000000000000e+02,1.000000000000000000e+00,1.909499999999999531e-01
2.820000000000000000e+02,1.000000000000000000e+00,1.869249999999999245e-01
2.830000000000000000e+02,1.000000000000000000e+00,1.869249999999999245e-01
2.840000000000000000e+02,1.000000000000000000e+00,1.828749999999999543e-01
2.850000000000000000e+02,1.000000000000000000e+00,1.949749999999999817e-01
2.860000000000000000e+02,1.000000000000000000e+00,1.917500000000000315e-01
2.870000000000000000e+02,1.000000000000000000e+00,1.844999999999998863e-01
2.880000000000000000e+02,1.000000000000000000e+00,1.909499999999999531e-01
2.890000000000000000e+02,1.000000000000000000e+00,1.885249999999999149e-01
2.900000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
2.910000000000000000e+02,1.000000000000000000e+00,1.909499999999999531e-01
2.920000000000000000e+02,1.000000000000000000e+00,1.909499999999999531e-01
2.930000000000000000e+02,1.000000000000000000e+00,1.877250000000000030e-01
2.940000000000000000e+02,1.000000000000000000e+00,1.941749999999999032e-01
2.950000000000000000e+02,1.000000000000000000e+00,1.974000000000000199e-01
2.960000000000000000e+02,1.000000000000000000e+00,1.941749999999999032e-01
2.970000000000000000e+02,1.000000000000000000e+00,1.893250000000000210e-01
2.980000000000000000e+02,1.000000000000000000e+00,1.877250000000000030e-01
2.990000000000000000e+02,1.000000000000000000e+00,1.965749999999999997e-01
3.000000000000000000e+02,1.000000000000000000e+00,1.974000000000000199e-01
3.010000000000000000e+02,1.000000000000000000e+00,1.917500000000000315e-01
3.020000000000000000e+02,1.000000000000000000e+00,1.901249999999999329e-01
3.030000000000000000e+02,1.000000000000000000e+00,1.941749999999999032e-01
3.040000000000000000e+02,1.000000000000000000e+00,2.006000000000000283e-01
3.050000000000000000e+02,1.000000000000000000e+00,2.022249999999999603e-01
3.060000000000000000e+02,1.000000000000000000e+00,1.974000000000000199e-01
3.070000000000000000e+02,1.000000000000000000e+00,1.917500000000000315e-01
3.080000000000000000e+02,1.000000000000000000e+00,2.022249999999999603e-01
3.090000000000000000e+02,1.000000000000000000e+00,2.046499999999999986e-01
3.100000000000000000e+02,1.000000000000000000e+00,2.006000000000000283e-01
3.110000000000000000e+02,1.000000000000000000e+00,1.941749999999999032e-01
3.120000000000000000e+02,1.000000000000000000e+00,1.901249999999999329e-01
3.130000000000000000e+02,1.000000000000000000e+00,1.997999999999999221e-01
3.140000000000000000e+02,1.000000000000000000e+00,1.981999999999999318e-01
3.150000000000000000e+02,1.000000000000000000e+00,2.022249999999999603e-01
3.160000000000000000e+02,1.000000000000000000e+00,1.901249999999999329e-01
3.170000000000000000e+02,1.000000000000000000e+00,1.941749999999999032e-01
3.180000000000000000e+02,1.000000000000000000e+00,1.941749999999999032e-01
3.190000000000000000e+02,1.000000000000000000e+00,2.038249999999999784e-01
3.200000000000000000e+02,1.000000000000000000e+00,1.997999999999999221e-01
3.210000000000000000e+02,1.000000000000000000e+00,1.917500000000000315e-01
3.220000000000000000e+02,1.000000000000000000e+00,2.022249999999999603e-01
3.230000000000000000e+02,1.000000000000000000e+00,2.022249999999999603e-01
3.240000000000000000e+02,1.000000000000000000e+00,2.014249999999998819e-01
3.250000000000000000e+02,1.000000000000000000e+00,1.981999999999999318e-01
3.260000000000000000e+02,1.000000000000000000e+00,1.957749999999998936e-01
3.270000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
3.280000000000000000e+02,1.000000000000000000e+00,2.038249999999999784e-01
3.290000000000000000e+02,1.000000000000000000e+00,2.054499999999999105e-01
3.300000000000000000e+02,1.000000000000000000e+00,1.974000000000000199e-01
3.310000000000000000e+02,1.000000000000000000e+00,1.981999999999999318e-01
3.320000000000000000e+02,1.000000000000000000e+00,2.030249999999998722e-01
3.330000000000000000e+02,1.000000000000000000e+00,2.078500000000000070e-01
3.340000000000000000e+02,1.000000000000000000e+00,2.022249999999999603e-01
3.350000000000000000e+02,1.000000000000000000e+00,1.981999999999999318e-01
3.360000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
3.370000000000000000e+02,1.000000000000000000e+00,2.022249999999999603e-01
3.380000000000000000e+02,1.000000000000000000e+00,2.102750000000000452e-01
3.390000000000000000e+02,1.000000000000000000e+00,2.022249999999999603e-01
3.400000000000000000e+02,1.000000000000000000e+00,2.030249999999998722e-01
3.410000000000000000e+02,1.000000000000000000e+00,1.957749999999998936e-01
3.420000000000000000e+02,1.000000000000000000e+00,2.094749999999999390e-01
3.430000000000000000e+02,1.000000000000000000e+00,2.126999999999998892e-01
3.440000000000000000e+02,1.000000000000000000e+00,2.014249999999998819e-01
3.450000000000000000e+02,1.000000000000000000e+00,2.030249999999998722e-01
3.460000000000000000e+02,1.000000000000000000e+00,2.022249999999999603e-01
3.470000000000000000e+02,1.000000000000000000e+00,2.110749999999999571e-01
3.480000000000000000e+02,1.000000000000000000e+00,2.078500000000000070e-01
3.490000000000000000e+02,1.000000000000000000e+00,2.094749999999999390e-01
3.500000000000000000e+02,1.000000000000000000e+00,2.022249999999999603e-01
3.510000000000000000e+02,1.000000000000000000e+00,2.086750000000000271e-01
3.520000000000000000e+02,1.000000000000000000e+00,2.062499999999999889e-01
3.530000000000000000e+02,1.000000000000000000e+00,2.134999999999999676e-01
3.540000000000000000e+02,1.000000000000000000e+00,2.046499999999999986e-01
3.550000000000000000e+02,1.000000000000000000e+00,2.038249999999999784e-01
3.560000000000000000e+02,1.000000000000000000e+00,2.014249999999998819e-01
3.570000000000000000e+02,1.000000000000000000e+00,2.070499999999999008e-01
3.580000000000000000e+02,1.000000000000000000e+00,2.086750000000000271e-01
3.590000000000000000e+02,1.000000000000000000e+00,2.142999999999998795e-01
3.600000000000000000e+02,1.000000000000000000e+00,2.070499999999999008e-01
3.610000000000000000e+02,1.000000000000000000e+00,2.070499999999999008e-01
3.620000000000000000e+02,1.000000000000000000e+00,1.997999999999999221e-01
3.630000000000000000e+02,1.000000000000000000e+00,2.086750000000000271e-01
3.640000000000000000e+02,1.000000000000000000e+00,2.094749999999999390e-01
3.650000000000000000e+02,1.000000000000000000e+00,2.134999999999999676e-01
3.660000000000000000e+02,1.000000000000000000e+00,2.030249999999998722e-01
3.670000000000000000e+02,1.000000000000000000e+00,2.014249999999998819e-01
3.680000000000000000e+02,1.000000000000000000e+00,2.102750000000000452e-01
3.690000000000000000e+02,1.000000000000000000e+00,2.102750000000000452e-01
3.700000000000000000e+02,1.000000000000000000e+00,2.110749999999999571e-01
3.710000000000000000e+02,1.000000000000000000e+00,2.030249999999998722e-01
3.720000000000000000e+02,1.000000000000000000e+00,2.054499999999999105e-01
3.730000000000000000e+02,1.000000000000000000e+00,2.110749999999999571e-01
3.740000000000000000e+02,1.000000000000000000e+00,2.134999999999999676e-01
3.750000000000000000e+02,1.000000000000000000e+00,2.102750000000000452e-01
3.760000000000000000e+02,1.000000000000000000e+00,1.965749999999999997e-01
3.770000000000000000e+02,1.000000000000000000e+00,2.102750000000000452e-01
3.780000000000000000e+02,1.000000000000000000e+00,2.102750000000000452e-01
3.790000000000000000e+02,1.000000000000000000e+00,2.070499999999999008e-01
3.800000000000000000e+02,1.000000000000000000e+00,1.981999999999999318e-01
3.810000000000000000e+02,1.000000000000000000e+00,1.974000000000000199e-01
3.820000000000000000e+02,1.000000000000000000e+00,2.094749999999999390e-01
3.830000000000000000e+02,1.000000000000000000e+00,2.094749999999999390e-01
3.840000000000000000e+02,1.000000000000000000e+00,2.038249999999999784e-01
3.850000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
3.860000000000000000e+02,1.000000000000000000e+00,2.038249999999999784e-01
3.870000000000000000e+02,1.000000000000000000e+00,2.118999999999999773e-01
