tm,MVm,PVm
8.300000000000000000e+01,1.000000000000000000e+00,2.900000000000009168e-02
8.400000000000000000e+01,1.000000000000000000e+00,3.544999999999998153e-02
8.500000000000000000e+01,1.000000000000000000e+00,3.625000000000007383e-02
8.600000000000000000e+01,1.000000000000000000e+00,3.382500000000003559e-02
8.700000000000000000e+01,1.000000000000000000e+00,3.140000000000000430e-02
8.800000000000000000e+01,1.000000000000000000e+00,4.187500000000010658e-02
8.900000000000000000e+01,1.000000000000000000e+00,4.429999999999996441e-02
9.000000000000000000e+01,1.000000000000000000e+00,4.832499999999999296e-02
9.100000000000000000e+01,1.000000000000000000e+00,4.027500000000010238e-02
9.200000000000000000e+01,1.000000000000000000e+00,4.027500000000010238e-02
9.300000000000000000e+01,1.000000000000000000e+00,4.510000000000004977e-02
9.400000000000000000e+01,1.000000000000000000e+00,4.752500000000008107e-02
9.500000000000000000e+01,1.000000000000000000e+00,5.155000000000011656e-02
9.600000000000000000e+01,1.000000000000000000e+00,4.995000000000011930e-02
9.700000000000000000e+01,1.000000000000000000e+00,4.832499999999999296e-02
9.800000000000000000e+01,1.000000000000000000e+00,4.832499999999999296e-02
9.900000000000000000e+01,1.000000000000000000e+00,5.800000000000000988e-02
1.000000000000000000e+02,1.000000000000000000e+00,5.317500000000006249e-02
1.010000000000000000e+02,1.000000000000000000e+00,5.235000000000002846e-02
1.020000000000000000e+02,1.000000000000000000e+00,5.477500000000005975e-02
1.030000000000000000e+02,1.000000000000000000e+00,5.880000000000009525e-02
1.040000000000000000e+02,1.000000000000000000e+00,5.960000000000000714e-02
1.050000000000000000e+02,1.000000000000000000e+00,5.960000000000000714e-02
1.060000000000000000e+02,1.000000000000000000e+00,5.557499999999997164e-02
1.070000000000000000e+02,1.000000000000000000e+00,5.477500000000005975e-02
1.080000000000000000e+02,1.000000000000000000e+00,5.637500000000006395e-02
1.090000000000000000e+02,1.000000000000000000e+00,5.960000000000000714e-02
1.100000000000000000e+02,1.000000000000000000e+00,6.364999999999998437e-02
1.110000000000000000e+02,1.000000000000000000e+00,5.800000000000000988e-02
1.120000000000000000e+02,1.000000000000000000e+00,5.800000000000000988e-02
1.130000000000000000e+02,1.000000000000000000e+00,5.317500000000006249e-02
1.140000000000000000e+02,1.000000000000000000e+00,6.364999999999998437e-02
1.150000000000000000e+02,1.000000000000000000e+00,6.282500000000013074e-02
1.160000000000000000e+02,1.000000000000000000e+00,6.282500000000013074e-02
1.170000000000000000e+02,1.000000000000000000e+00,5.637500000000006395e-02
1.180000000000000000e+02,1.000000000000000000e+00,6.122500000000012654e-02
1.190000000000000000e+02,1.000000000000000000e+00,6.282500000000013074e-02
1.200000000000000000e+02,1.000000000000000000e+00,7.007500000000010942e-02
1.210000000000000000e+02,1.000000000000000000e+00,6.524999999999998856e-02
1.220000000000000000e+02,1.000000000000000000e+00,6.684999999999999276e-02
1.230000000000000000e+02,1.000000000000000000e+00,6.122500000000012654e-02
1.240000000000000000e+02,1.000000000000000000e+00,6.364999999999998437e-02
1.250000000000000000e+02,1.000000000000000000e+00,6.605000000000008087e-02
1.260000000000000000e+02,1.000000000000000000e+00,6.445000000000007667e-02
1.270000000000000000e+02,1.000000000000000000e+00,6.364999999999998437e-02
1.280000000000000000e+02,1.000000000000000000e+00,6.122500000000012654e-02
1.290000000000000000e+02,1.000000000000000000e+00,6.042500000000004118e-02
1.300000000000000000e+02,1.000000000000000000e+00,6.364999999999998437e-02
1.310000000000000000e+02,1.000000000000000000e+00,6.847500000000010523e-02
1.320000000000000000e+02,1.000000000000000000e+00,7.089999999999996305e-02
1.330000000000000000e+02,1.000000000000000000e+00,6.605000000000008087e-02
1.340000000000000000e+02,1.000000000000000000e+00,6.524999999999998856e-02
1.350000000000000000e+02,1.000000000000000000e+00,6.364999999999998437e-02
1.360000000000000000e+02,1.000000000000000000e+00,7.089999999999996305e-02
1.370000000000000000e+02,1.000000000000000000e+00,7.652499999999999580e-02
1.380000000000000000e+02,1.000000000000000000e+00,7.170000000000005536e-02
1.390000000000000000e+02,1.000000000000000000e+00,7.409999999999997145e-02
1.400000000000000000e+02,1.000000000000000000e+00,7.089999999999996305e-02
1.410000000000000000e+02,1.000000000000000000e+00,7.895000000000003404e-02
1.420000000000000000e+02,1.000000000000000000e+00,7.732500000000008811e-02
1.430000000000000000e+02,1.000000000000000000e+00,7.330000000000005955e-02
1.440000000000000000e+02,1.000000000000000000e+00,7.409999999999997145e-02
1.450000000000000000e+02,1.000000000000000000e+00,7.975000000000012634e-02
1.460000000000000000e+02,1.000000000000000000e+00,8.780000000000001692e-02
1.470000000000000000e+02,1.000000000000000000e+00,8.137500000000005840e-02
1.480000000000000000e+02,1.000000000000000000e+00,7.895000000000003404e-02
1.490000000000000000e+02,1.000000000000000000e+00,8.217499999999997029e-02
1.500000000000000000e+02,1.000000000000000000e+00,8.377499999999997449e-02
1.510000000000000000e+02,1.000000000000000000e+00,8.862500000000003708e-02
1.520000000000000000e+02,1.000000000000000000e+00,8.297500000000006259e-02
1.530000000000000000e+02,1.000000000000000000e+00,8.540000000000010083e-02
1.540000000000000000e+02,1.000000000000000000e+00,8.862500000000003708e-02
1.550000000000000000e+02,1.000000000000000000e+00,9.265000000000007951e-02
1.560000000000000000e+02,1.000000000000000000e+00,9.425000000000008371e-02
1.570000000000000000e+02,1.000000000000000000e+00,8.700000000000010503e-02
1.580000000000000000e+02,1.000000000000000000e+00,9.022500000000004128e-02
1.590000000000000000e+02,1.000000000000000000e+00,9.425000000000008371e-02
1.600000000000000000e+02,1.000000000000000000e+00,9.990000000000005820e-02
1.610000000000000000e+02,1.000000000000000000e+00,9.907500000000002416e-02
1.620000000000000000e+02,1.000000000000000000e+00,9.344999999999999141e-02
1.630000000000000000e+02,1.000000000000000000e+00,9.827500000000011227e-02
1.640000000000000000e+02,1.000000000000000000e+00,1.022999999999999743e-01
1.650000000000000000e+02,1.000000000000000000e+00,1.087500000000000411e-01
1.660000000000000000e+02,1.000000000000000000e+00,1.022999999999999743e-01
1.670000000000000000e+02,1.000000000000000000e+00,9.907500000000002416e-02
1.680000000000000000e+02,1.000000000000000000e+00,1.079500000000001292e-01
1.690000000000000000e+02,1.000000000000000000e+00,1.071500000000000369e-01
1.700000000000000000e+02,1.000000000000000000e+00,1.111750000000000654e-01
1.710000000000000000e+02,1.000000000000000000e+00,1.015000000000000624e-01
1.720000000000000000e+02,1.000000000000000000e+00,1.063500000000001250e-01
1.730000000000000000e+02,1.000000000000000000e+00,1.103749999999999731e-01
1.740000000000000000e+02,1.000000000000000000e+00,1.111750000000000654e-01
1.750000000000000000e+02,1.000000000000000000e+00,1.103749999999999731e-01
1.760000000000000000e+02,1.000000000000000000e+00,1.095500000000001195e-01
1.770000000000000000e+02,1.000000000000000000e+00,1.168000000000000982e-01
1.780000000000000000e+02,1.000000000000000000e+00,1.184250000000000441e-01
1.790000000000000000e+02,1.000000000000000000e+00,1.152000000000001079e-01
1.800000000000000000e+02,1.000000000000000000e+00,1.127750000000000696e-01
1.810000000000000000e+02,1.000000000000000000e+00,1.111750000000000654e-01
1.820000000000000000e+02,1.000000000000000000e+00,1.160000000000000198e-01
1.830000000000000000e+02,1.000000000000000000e+00,1.176249999999999518e-01
1.840000000000000000e+02,1.000000000000000000e+00,1.160000000000000198e-01
1.850000000000000000e+02,1.000000000000000000e+00,1.144000000000000156e-01
1.860000000000000000e+02,1.000000000000000000e+00,1.176249999999999518e-01
1.870000000000000000e+02,1.000000000000000000e+00,1.264750000000001151e-01
1.880000000000000000e+02,1.000000000000000000e+00,1.224500000000000866e-01
1.890000000000000000e+02,1.000000000000000000e+00,1.224500000000000866e-01
1.900000000000000000e+02,1.000000000000000000e+00,1.176249999999999518e-01
1.910000000000000000e+02,1.000000000000000000e+00,1.256750000000000367e-01
1.920000000000000000e+02,1.000000000000000000e+00,1.272750000000000270e-01
1.930000000000000000e+02,1.000000000000000000e+00,1.264750000000001151e-01
1.940000000000000000e+02,1.000000000000000000e+00,1.232499999999999984e-01
1.950000000000000000e+02,1.000000000000000000e+00,1.224500000000000866e-01
1.960000000000000000e+02,1.000000000000000000e+00,1.304999999999999771e-01
1.970000000000000000e+02,1.000000000000000000e+00,1.272750000000000270e-01
1.980000000000000000e+02,1.000000000000000000e+00,1.240750000000000186e-01
1.990000000000000000e+02,1.000000000000000000e+00,1.240750000000000186e-01
2.000000000000000000e+02,1.000000000000000000e+00,1.304999999999999771e-01
2.010000000000000000e+02,1.000000000000000000e+00,1.353500000000000258e-01
2.020000000000000000e+02,1.000000000000000000e+00,1.297000000000000652e-01
2.030000000000000000e+02,1.000000000000000000e+00,1.256750000000000367e-01
2.040000000000000000e+02,1.000000000000000000e+00,1.297000000000000652e-01
2.050000000000000000e+02,1.000000000000000000e+00,1.321250000000001035e-01
2.060000000000000000e+02,1.000000000000000000e+00,1.385749999999999760e-01
2.070000000000000000e+02,1.000000000000000000e+00,1.264750000000001151e-01
2.080000000000000000e+02,1.000000000000000000e+00,1.288999999999999591e-01
2.090000000000000000e+02,1.000000000000000000e+00,1.337250000000000938e-01
2.100000000000000000e+02,1.000000000000000000e+00,1.337250000000000938e-01
2.110000000000000000e+02,1.000000000000000000e+00,1.353500000000000258e-01
2.120000000000000000e+02,1.000000000000000000e+00,1.248750000000001109e-01
2.130000000000000000e+02,1.000000000000000000e+00,1.304999999999999771e-01
2.140000000000000000e+02,1.000000000000000000e+00,1.337250000000000938e-01
2.150000000000000000e+02,1.000000000000000000e+00,1.369500000000000439e-01
2.160000000000000000e+02,1.000000000000000000e+00,1.329250000000000154e-01
2.170000000000000000e+02,1.000000000000000000e+00,1.281000000000000472e-01
2.180000000000000000e+02,1.000000000000000000e+00,1.288999999999999591e-01
2.190000000000000000e+02,1.000000000000000000e+00,1.345250000000000057e-01
2.200000000000000000e+02,1.000000000000000000e+00,1.377500000000001223e-01
2.210000000000000000e+02,1.000000000000000000e+00,1.321250000000001035e-01
2.220000000000000000e+02,1.000000000000000000e+00,1.337250000000000938e-01
2.230000000000000000e+02,1.000000000000000000e+00,1.434000000000001107e-01
2.240000000000000000e+02,1.000000000000000000e+00,1.385749999999999760e-01
2.250000000000000000e+02,1.000000000000000000e+00,1.337250000000000938e-01
2.260000000000000000e+02,1.000000000000000000e+00,1.418000000000000926e-01
2.270000000000000000e+02,1.000000000000000000e+00,1.450000000000001010e-01
2.280000000000000000e+02,1.000000000000000000e+00,1.369500000000000439e-01
2.290000000000000000e+02,1.000000000000000000e+00,1.393750000000000822e-01
2.300000000000000000e+02,1.000000000000000000e+00,1.442000000000000226e-01
2.310000000000000000e+02,1.000000000000000000e+00,1.482250000000000512e-01
2.320000000000000000e+02,1.000000000000000000e+00,1.514500000000000013e-01
2.330000000000000000e+02,1.000000000000000000e+00,1.418000000000000926e-01
2.340000000000000000e+02,1.000000000000000000e+00,1.466250000000000608e-01
2.350000000000000000e+02,1.000000000000000000e+00,1.514500000000000013e-01
2.360000000000000000e+02,1.000000000000000000e+00,1.522500000000000797e-01
2.370000000000000000e+02,1.000000000000000000e+00,1.506500000000000894e-01
2.380000000000000000e+02,1.000000000000000000e+00,1.530750000000001276e-01
2.390000000000000000e+02,1.000000000000000000e+00,1.579000000000000681e-01
2.400000000000000000e+02,1.000000000000000000e+00,1.595000000000000584e-01
2.410000000000000000e+02,1.000000000000000000e+00,1.570999999999999619e-01
2.420000000000000000e+02,1.000000000000000000e+00,1.586999999999999800e-01
2.430000000000000000e+02,1.000000000000000000e+00,1.619250000000000966e-01
2.440000000000000000e+02,1.000000000000000000e+00,1.675750000000000850e-01
2.450000000000000000e+02,1.000000000000000000e+00,1.627250000000000085e-01
2.460000000000000000e+02,1.000000000000000000e+00,1.579000000000000681e-01
2.470000000000000000e+02,1.000000000000000000e+00,1.651500000000000468e-01
2.480000000000000000e+02,1.000000000000000000e+00,1.691750000000000753e-01
2.490000000000000000e+02,1.000000000000000000e+00,1.699749999999999872e-01
2.500000000000000000e+02,1.000000000000000000e+00,1.667749999999999788e-01
2.510000000000000000e+02,1.000000000000000000e+00,1.675750000000000850e-01
2.520000000000000000e+02,1.000000000000000000e+00,1.708000000000000074e-01
2.530000000000000000e+02,1.000000000000000000e+00,1.740249999999999575e-01
2.540000000000000000e+02,1.000000000000000000e+00,1.724000000000000254e-01
2.550000000000000000e+02,1.000000000000000000e+00,1.691750000000000753e-01
2.560000000000000000e+02,1.000000000000000000e+00,1.724000000000000254e-01
2.570000000000000000e+02,1.000000000000000000e+00,1.788500000000000922e-01
2.580000000000000000e+02,1.000000000000000000e+00,1.748250000000000637e-01
2.590000000000000000e+02,1.000000000000000000e+00,1.699749999999999872e-01
2.600000000000000000e+02,1.000000000000000000e+00,1.780499999999999861e-01
2.610000000000000000e+02,1.000000000000000000e+00,1.820750000000000424e-01
2.620000000000000000e+02,1.000000000000000000e+00,1.780499999999999861e-01
2.630000000000000000e+02,1.000000000000000000e+00,1.764250000000000540e-01
2.640000000000000000e+02,1.000000000000000000e+00,1.772249999999999659e-01
2.650000000000000000e+02,1.000000000000000000e+00,1.852999999999999647e-01
2.660000000000000000e+02,1.000000000000000000e+00,1.804500000000000826e-01
2.670000000000000000e+02,1.000000000000000000e+00,1.764250000000000540e-01
2.680000000000000000e+02,1.000000000000000000e+00,1.836750000000000327e-01
2.690000000000000000e+02,1.000000000000000000e+00,1.852999999999999647e-01
2.700000000000000000e+02,1.000000000000000000e+00,1.877000000000000612e-01
2.710000000000000000e+02,1.000000000000000000e+00,1.812750000000001305e-01
2.720000000000000000e+02,1.000000000000000000e+00,1.836750000000000327e-01
2.730000000000000000e+02,1.000000000000000000e+00,1.917500000000000315e-01
2.740000000000000000e+02,1.000000000000000000e+00,1.885250000000001092e-01
2.750000000000000000e+02,1.000000000000000000e+00,1.868999999999999828e-01
2.760000000000000000e+02,1.000000000000000000e+00,1.836750000000000327e-01
2.770000000000000000e+02,1.000000000000000000e+00,1.868999999999999828e-01
2.780000000000000000e+02,1.000000000000000000e+00,1.957750000000000878e-01
2.790000000000000000e+02,1.000000000000000000e+00,1.885250000000001092e-01
2.800000000000000000e+02,1.000000000000000000e+00,1.885250000000001092e-01
2.810000000000000000e+02,1.000000000000000000e+00,1.925500000000001377e-01
2.820000000000000000e+02,1.000000000000000000e+00,1.949500000000000399e-01
2.830000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
2.840000000000000000e+02,1.000000000000000000e+00,1.917500000000000315e-01
2.850000000000000000e+02,1.000000000000000000e+00,1.933500000000000496e-01
2.860000000000000000e+02,1.000000000000000000e+00,1.933500000000000496e-01
2.870000000000000000e+02,1.000000000000000000e+00,2.014000000000001067e-01
2.880000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
2.890000000000000000e+02,1.000000000000000000e+00,1.901250000000000995e-01
2.900000000000000000e+02,1.000000000000000000e+00,1.957750000000000878e-01
2.910000000000000000e+02,1.000000000000000000e+00,2.030250000000000665e-01
2.920000000000000000e+02,1.000000000000000000e+00,2.054249999999999687e-01
2.930000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
2.940000000000000000e+02,1.000000000000000000e+00,1.981749999999999901e-01
2.950000000000000000e+02,1.000000000000000000e+00,2.006000000000000283e-01
2.960000000000000000e+02,1.000000000000000000e+00,2.030250000000000665e-01
2.970000000000000000e+02,1.000000000000000000e+00,2.046250000000000568e-01
2.980000000000000000e+02,1.000000000000000000e+00,1.965749999999999997e-01
2.990000000000000000e+02,1.000000000000000000e+00,1.998000000000001164e-01
3.000000000000000000e+02,1.000000000000000000e+00,2.030250000000000665e-01
3.010000000000000000e+02,1.000000000000000000e+00,2.030250000000000665e-01
3.020000000000000000e+02,1.000000000000000000e+00,1.998000000000001164e-01
3.030000000000000000e+02,1.000000000000000000e+00,1.973750000000000782e-01
3.040000000000000000e+02,1.000000000000000000e+00,2.030250000000000665e-01
3.050000000000000000e+02,1.000000000000000000e+00,2.054249999999999687e-01
3.060000000000000000e+02,1.000000000000000000e+00,2.006000000000000283e-01
3.070000000000000000e+02,1.000000000000000000e+00,2.014000000000001067e-01
3.080000000000000000e+02,1.000000000000000000e+00,2.014000000000001067e-01
3.090000000000000000e+02,1.000000000000000000e+00,2.070500000000000951e-01
3.100000000000000000e+02,1.000000000000000000e+00,2.062499999999999889e-01
3.110000000000000000e+02,1.000000000000000000e+00,1.981749999999999901e-01
3.120000000000000000e+02,1.000000000000000000e+00,2.014000000000001067e-01
3.130000000000000000e+02,1.000000000000000000e+00,2.046250000000000568e-01
3.140000000000000000e+02,1.000000000000000000e+00,2.110750000000001236e-01
3.150000000000000000e+02,1.000000000000000000e+00,2.070500000000000951e-01
3.160000000000000000e+02,1.000000000000000000e+00,2.046250000000000568e-01
3.170000000000000000e+02,1.000000000000000000e+00,2.094750000000001333e-01
3.180000000000000000e+02,1.000000000000000000e+00,2.110750000000001236e-01
3.190000000000000000e+02,1.000000000000000000e+00,2.126750000000001140e-01
3.200000000000000000e+02,1.000000000000000000e+00,2.062499999999999889e-01
3.210000000000000000e+02,1.000000000000000000e+00,2.054249999999999687e-01
3.220000000000000000e+02,1.000000000000000000e+00,2.175250000000000239e-01
3.230000000000000000e+02,1.000000000000000000e+00,2.126750000000001140e-01
3.240000000000000000e+02,1.000000000000000000e+00,2.070500000000000951e-01
3.250000000000000000e+02,1.000000000000000000e+00,2.062499999999999889e-01
3.260000000000000000e+02,1.000000000000000000e+00,2.102750000000000452e-01
3.270000000000000000e+02,1.000000000000000000e+00,2.143000000000000738e-01
3.280000000000000000e+02,1.000000000000000000e+00,2.070500000000000951e-01
3.290000000000000000e+02,1.000000000000000000e+00,2.094750000000001333e-01
3.300000000000000000e+02,1.000000000000000000e+00,2.054249999999999687e-01
3.310000000000000000e+02,1.000000000000000000e+00,2.110750000000001236e-01
3.320000000000000000e+02,1.000000000000000000e+00,2.110750000000001236e-01
3.330000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
3.340000000000000000e+02,1.000000000000000000e+00,2.022000000000000186e-01
3.350000000000000000e+02,1.000000000000000000e+00,2.062499999999999889e-01
3.360000000000000000e+02,1.000000000000000000e+00,2.102750000000000452e-01
3.370000000000000000e+02,1.000000000000000000e+00,2.046250000000000568e-01
3.380000000000000000e+02,1.000000000000000000e+00,1.981749999999999901e-01
3.390000000000000000e+02,1.000000000000000000e+00,2.046250000000000568e-01
3.400000000000000000e+02,1.000000000000000000e+00,2.062499999999999889e-01
3.410000000000000000e+02,1.000000000000000000e+00,2.078500000000000070e-01
3.420000000000000000e+02,1.000000000000000000e+00,2.014000000000001067e-01
3.430000000000000000e+02,1.000000000000000000e+00,1.998000000000001164e-01
3.440000000000000000e+02,1.000000000000000000e+00,2.054249999999999687e-01
3.450000000000000000e+02,1.000000000000000000e+00,2.086500000000000854e-01
3.460000000000000000e+02,1.000000000000000000e+00,2.118750000000000355e-01
3.470000000000000000e+02,1.000000000000000000e+00,2.046250000000000568e-01
3.480000000000000000e+02,1.000000000000000000e+00,2.070500000000000951e-01
3.490000000000000000e+02,1.000000000000000000e+00,2.150999999999999857e-01
3.500000000000000000e+02,1.000000000000000000e+00,2.159000000000000641e-01
3.510000000000000000e+02,1.000000000000000000e+00,2.126750000000001140e-01
3.520000000000000000e+02,1.000000000000000000e+00,2.078500000000000070e-01
3.530000000000000000e+02,1.000000000000000000e+00,2.134999999999999676e-01
3.540000000000000000e+02,1.000000000000000000e+00,2.167250000000001120e-01
3.550000000000000000e+02,1.000000000000000000e+00,2.223499999999999643e-01
3.560000000000000000e+02,1.000000000000000000e+00,2.175250000000000239e-01
3.570000000000000000e+02,1.000000000000000000e+00,2.159000000000000641e-01
3.580000000000000000e+02,1.000000000000000000e+00,2.207499999999999463e-01
3.590000000000000000e+02,1.000000000000000000e+00,2.223499999999999643e-01
3.600000000000000000e+02,1.000000000000000000e+00,2.239750000000000907e-01
3.610000000000000000e+02,1.000000000000000000e+00,2.143000000000000738e-01
3.620000000000000000e+02,1.000000000000000000e+00,2.159000000000000641e-01
3.630000000000000000e+02,1.000000000000000000e+00,2.159000000000000641e-01
3.640000000000000000e+02,1.000000000000000000e+00,2.247750000000000026e-01
3.650000000000000000e+02,1.000000000000000000e+00,2.223499999999999643e-01
3.660000000000000000e+02,1.000000000000000000e+00,2.183250000000001023e-01
3.670000000000000000e+02,1.000000000000000000e+00,2.167250000000001120e-01
3.680000000000000000e+02,1.000000000000000000e+00,2.150999999999999857e-01
3.690000000000000000e+02,1.000000000000000000e+00,2.223499999999999643e-01
3.700000000000000000e+02,1.000000000000000000e+00,2.159000000000000641e-01
3.710000000000000000e+02,1.000000000000000000e+00,2.191250000000000142e-01
3.720000000000000000e+02,1.000000000000000000e+00,2.143000000000000738e-01
3.730000000000000000e+02,1.000000000000000000e+00,2.150999999999999857e-01
3.740000000000000000e+02,1.000000000000000000e+00,2.191250000000000142e-01
3.750000000000000000e+02,1.000000000000000000e+00,2.215500000000000524e-01
3.760000000000000000e+02,1.000000000000000000e+00,2.159000000000000641e-01
3.770000000000000000e+02,1.000000000000000000e+00,2.126750000000001140e-01
3.780000000000000000e+02,1.000000000000000000e+00,2.150999999999999857e-01
3.790000000000000000e+02,1.000000000000000000e+00,2.191250000000000142e-01
3.800000000000000000e+02,1.000000000000000000e+00,2.199250000000000926e-01
3.810000000000000000e+02,1.000000000000000000e+00,2.126750000000001140e-01
3.820000000000000000e+02,1.000000000000000000e+00,2.143000000000000738e-01
3.830000000000000000e+02,1.000000000000000000e+00,2.199250000000000926e-01
3.840000000000000000e+02,1.000000000000000000e+00,2.167250000000001120e-01
3.850000000000000000e+02,1.000000000000000000e+00,2.150999999999999857e-01
3.860000000000000000e+02,1.000000000000000000e+00,2.126750000000001140e-01
