t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man,MVMan
2.400000000000000000e+01,5.500000000000000000e+01,7.668371515971456631e+01,-4.739837232819851920e+01,2.571465716848395289e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.663500000000000156e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.500000000000000000e+01,5.500000000000000000e+01,7.626033834586466753e+01,-4.534021068862347192e+01,2.407987234275880795e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.676399999999999935e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.600000000000000000e+01,5.500000000000000000e+01,7.605029093434222887e+01,-4.379688109024615983e+01,2.274659015590393452e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.682799999999999940e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.700000000000000000e+01,5.500000000000000000e+01,7.541686670896987721e+01,-4.144294995826881234e+01,2.102608324929893513e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.702100000000000080e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.800000000000000000e+01,5.500000000000000000e+01,7.530856101240362932e+01,-4.025004734651275839e+01,1.994148633410912552e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.705399999999999849e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.900000000000000000e+01,5.500000000000000000e+01,7.562691412049231587e+01,-3.998602905782964001e+01,1.935911493733732414e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.695700000000000074e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.000000000000000000e+01,5.500000000000000000e+01,7.541686670896987721e+01,-3.866043984002692468e+01,1.824357313105704748e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.702100000000000080e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.100000000000000000e+01,5.500000000000000000e+01,7.520353730664241709e+01,-3.737954346298074881e+01,1.717600615633832817e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.708599999999999852e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.200000000000000000e+01,5.500000000000000000e+01,7.488518419855371633e+01,-3.593155322278602171e+01,1.604636902423230538e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.718299999999999983e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.300000000000000000e+01,5.500000000000000000e+01,7.435678367894257690e+01,-3.410299768573305812e+01,1.474621400679048477e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.734400000000000119e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.400000000000000000e+01,5.500000000000000000e+01,7.446180738470380334e+01,-3.363917715216033599e+01,1.417736976745653266e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.731200000000000117e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.500000000000000000e+01,5.500000000000000000e+01,7.372335945357023945e+01,-3.146415868288734075e+01,1.274079922931710129e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.753699999999999903e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.600000000000000000e+01,5.500000000000000000e+01,7.372335945357023945e+01,-3.087650161120006587e+01,1.215314215762982641e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.753699999999999903e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.700000000000000000e+01,5.500000000000000000e+01,7.255825271778172691e+01,-2.791599035056875522e+01,1.035773763278702653e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.789199999999999946e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.800000000000000000e+01,5.500000000000000000e+01,7.277158212010918703e+01,-2.787767886416920859e+01,1.010609674406002156e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.782700000000000173e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.900000000000000000e+01,5.500000000000000000e+01,7.319495893395910002e+01,-2.828364279063390541e+01,1.008868385667480716e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.769800000000000040e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
