tm,DVm,PVm
6.800000000000000000e+01,1.000000000000000000e+00,4.512499999999999151e-02
6.900000000000000000e+01,1.000000000000000000e+00,4.592499999999990340e-02
7.000000000000000000e+01,1.000000000000000000e+00,4.672499999999999570e-02
7.100000000000000000e+01,1.000000000000000000e+00,4.834999999999993470e-02
7.200000000000000000e+01,1.000000000000000000e+00,5.075000000000003120e-02
7.300000000000000000e+01,1.000000000000000000e+00,5.317499999999988208e-02
7.400000000000000000e+01,1.000000000000000000e+00,5.317499999999988208e-02
7.500000000000000000e+01,1.000000000000000000e+00,5.397499999999997439e-02
7.600000000000000000e+01,1.000000000000000000e+00,5.397499999999997439e-02
7.700000000000000000e+01,1.000000000000000000e+00,5.397499999999997439e-02
7.800000000000000000e+01,1.000000000000000000e+00,5.397499999999997439e-02
7.900000000000000000e+01,1.000000000000000000e+00,5.559999999999991338e-02
8.000000000000000000e+01,1.000000000000000000e+00,5.962499999999994887e-02
8.100000000000000000e+01,1.000000000000000000e+00,6.204999999999998017e-02
8.200000000000000000e+01,1.000000000000000000e+00,6.204999999999998017e-02
8.300000000000000000e+01,1.000000000000000000e+00,6.204999999999998017e-02
8.400000000000000000e+01,1.000000000000000000e+00,6.444999999999989626e-02
8.500000000000000000e+01,1.000000000000000000e+00,7.009999999999987075e-02
8.600000000000000000e+01,1.000000000000000000e+00,6.929999999999995886e-02
8.700000000000000000e+01,1.000000000000000000e+00,7.009999999999987075e-02
8.800000000000000000e+01,1.000000000000000000e+00,7.009999999999987075e-02
8.900000000000000000e+01,1.000000000000000000e+00,7.089999999999996305e-02
9.000000000000000000e+01,1.000000000000000000e+00,7.169999999999987494e-02
9.100000000000000000e+01,1.000000000000000000e+00,7.814999999999994174e-02
9.200000000000000000e+01,1.000000000000000000e+00,7.735000000000002984e-02
9.300000000000000000e+01,1.000000000000000000e+00,7.814999999999994174e-02
9.400000000000000000e+01,1.000000000000000000e+00,7.814999999999994174e-02
9.500000000000000000e+01,1.000000000000000000e+00,7.895000000000003404e-02
9.600000000000000000e+01,1.000000000000000000e+00,7.895000000000003404e-02
9.700000000000000000e+01,1.000000000000000000e+00,7.977499999999988767e-02
9.800000000000000000e+01,1.000000000000000000e+00,8.057499999999997997e-02
9.900000000000000000e+01,1.000000000000000000e+00,8.217499999999997029e-02
1.000000000000000000e+02,1.000000000000000000e+00,8.379999999999991622e-02
1.010000000000000000e+02,1.000000000000000000e+00,8.620000000000001272e-02
1.020000000000000000e+02,1.000000000000000000e+00,8.620000000000001272e-02
1.030000000000000000e+02,1.000000000000000000e+00,8.620000000000001272e-02
1.040000000000000000e+02,1.000000000000000000e+00,9.104999999999989491e-02
1.050000000000000000e+02,1.000000000000000000e+00,9.264999999999989910e-02
1.060000000000000000e+02,1.000000000000000000e+00,9.427500000000002545e-02
1.070000000000000000e+02,1.000000000000000000e+00,9.587500000000001577e-02
1.080000000000000000e+02,1.000000000000000000e+00,9.587500000000001577e-02
1.090000000000000000e+02,1.000000000000000000e+00,9.587500000000001577e-02
1.100000000000000000e+02,1.000000000000000000e+00,1.015250000000000041e-01
1.110000000000000000e+02,1.000000000000000000e+00,1.023249999999999160e-01
1.120000000000000000e+02,1.000000000000000000e+00,1.023249999999999160e-01
1.130000000000000000e+02,1.000000000000000000e+00,1.023249999999999160e-01
1.140000000000000000e+02,1.000000000000000000e+00,1.023249999999999160e-01
1.150000000000000000e+02,1.000000000000000000e+00,1.039249999999999063e-01
1.160000000000000000e+02,1.000000000000000000e+00,1.071500000000000369e-01
1.170000000000000000e+02,1.000000000000000000e+00,1.071500000000000369e-01
1.180000000000000000e+02,1.000000000000000000e+00,1.103749999999999731e-01
1.190000000000000000e+02,1.000000000000000000e+00,1.103749999999999731e-01
1.200000000000000000e+02,1.000000000000000000e+00,1.111749999999998850e-01
1.210000000000000000e+02,1.000000000000000000e+00,1.103749999999999731e-01
1.220000000000000000e+02,1.000000000000000000e+00,1.160249999999999615e-01
1.230000000000000000e+02,1.000000000000000000e+00,1.184249999999998637e-01
1.240000000000000000e+02,1.000000000000000000e+00,1.184249999999998637e-01
1.250000000000000000e+02,1.000000000000000000e+00,1.184249999999998637e-01
1.260000000000000000e+02,1.000000000000000000e+00,1.184249999999998637e-01
1.270000000000000000e+02,1.000000000000000000e+00,1.184249999999998637e-01
1.280000000000000000e+02,1.000000000000000000e+00,1.184249999999998637e-01
1.290000000000000000e+02,1.000000000000000000e+00,1.184249999999998637e-01
1.300000000000000000e+02,1.000000000000000000e+00,1.224750000000000283e-01
1.310000000000000000e+02,1.000000000000000000e+00,1.200499999999999901e-01
1.320000000000000000e+02,1.000000000000000000e+00,1.240750000000000186e-01
1.330000000000000000e+02,1.000000000000000000e+00,1.256999999999999784e-01
1.340000000000000000e+02,1.000000000000000000e+00,1.264999999999998903e-01
1.350000000000000000e+02,1.000000000000000000e+00,1.264999999999998903e-01
1.360000000000000000e+02,1.000000000000000000e+00,1.264999999999998903e-01
1.370000000000000000e+02,1.000000000000000000e+00,1.288999999999999591e-01
1.380000000000000000e+02,1.000000000000000000e+00,1.337500000000000355e-01
1.390000000000000000e+02,1.000000000000000000e+00,1.345499999999999474e-01
1.400000000000000000e+02,1.000000000000000000e+00,1.345499999999999474e-01
1.410000000000000000e+02,1.000000000000000000e+00,1.345499999999999474e-01
1.420000000000000000e+02,1.000000000000000000e+00,1.345499999999999474e-01
1.430000000000000000e+02,1.000000000000000000e+00,1.361499999999999377e-01
1.440000000000000000e+02,1.000000000000000000e+00,1.361499999999999377e-01
1.450000000000000000e+02,1.000000000000000000e+00,1.401999999999999358e-01
1.460000000000000000e+02,1.000000000000000000e+00,1.426000000000000045e-01
1.470000000000000000e+02,1.000000000000000000e+00,1.426000000000000045e-01
1.480000000000000000e+02,1.000000000000000000e+00,1.426000000000000045e-01
1.490000000000000000e+02,1.000000000000000000e+00,1.426000000000000045e-01
1.500000000000000000e+02,1.000000000000000000e+00,1.426000000000000045e-01
1.510000000000000000e+02,1.000000000000000000e+00,1.490499999999999048e-01
1.520000000000000000e+02,1.000000000000000000e+00,1.490499999999999048e-01
1.530000000000000000e+02,1.000000000000000000e+00,1.506750000000000311e-01
1.540000000000000000e+02,1.000000000000000000e+00,1.506750000000000311e-01
1.550000000000000000e+02,1.000000000000000000e+00,1.514749999999999430e-01
1.560000000000000000e+02,1.000000000000000000e+00,1.506750000000000311e-01
1.570000000000000000e+02,1.000000000000000000e+00,1.514749999999999430e-01
1.580000000000000000e+02,1.000000000000000000e+00,1.522750000000000214e-01
1.590000000000000000e+02,1.000000000000000000e+00,1.506750000000000311e-01
1.600000000000000000e+02,1.000000000000000000e+00,1.506750000000000311e-01
1.610000000000000000e+02,1.000000000000000000e+00,1.554999999999999716e-01
1.620000000000000000e+02,1.000000000000000000e+00,1.570999999999999619e-01
1.630000000000000000e+02,1.000000000000000000e+00,1.579250000000000098e-01
1.640000000000000000e+02,1.000000000000000000e+00,1.579250000000000098e-01
1.650000000000000000e+02,1.000000000000000000e+00,1.587249999999999217e-01
1.660000000000000000e+02,1.000000000000000000e+00,1.587249999999999217e-01
1.670000000000000000e+02,1.000000000000000000e+00,1.587249999999999217e-01
1.680000000000000000e+02,1.000000000000000000e+00,1.587249999999999217e-01
1.690000000000000000e+02,1.000000000000000000e+00,1.619499999999998718e-01
1.700000000000000000e+02,1.000000000000000000e+00,1.643499999999999406e-01
1.710000000000000000e+02,1.000000000000000000e+00,1.659749999999999004e-01
1.720000000000000000e+02,1.000000000000000000e+00,1.667749999999999788e-01
1.730000000000000000e+02,1.000000000000000000e+00,1.667749999999999788e-01
1.740000000000000000e+02,1.000000000000000000e+00,1.667749999999999788e-01
1.750000000000000000e+02,1.000000000000000000e+00,1.667749999999999788e-01
1.760000000000000000e+02,1.000000000000000000e+00,1.659749999999999004e-01
1.770000000000000000e+02,1.000000000000000000e+00,1.667749999999999788e-01
1.780000000000000000e+02,1.000000000000000000e+00,1.667749999999999788e-01
1.790000000000000000e+02,1.000000000000000000e+00,1.715999999999999193e-01
1.800000000000000000e+02,1.000000000000000000e+00,1.748249999999998694e-01
1.810000000000000000e+02,1.000000000000000000e+00,1.732249999999998791e-01
1.820000000000000000e+02,1.000000000000000000e+00,1.748249999999998694e-01
1.830000000000000000e+02,1.000000000000000000e+00,1.748249999999998694e-01
1.840000000000000000e+02,1.000000000000000000e+00,1.748249999999998694e-01
1.850000000000000000e+02,1.000000000000000000e+00,1.748249999999998694e-01
1.860000000000000000e+02,1.000000000000000000e+00,1.748249999999998694e-01
1.870000000000000000e+02,1.000000000000000000e+00,1.780499999999999861e-01
1.880000000000000000e+02,1.000000000000000000e+00,1.812749999999999362e-01
1.890000000000000000e+02,1.000000000000000000e+00,1.820750000000000424e-01
1.900000000000000000e+02,1.000000000000000000e+00,1.828999999999998960e-01
1.910000000000000000e+02,1.000000000000000000e+00,1.828999999999998960e-01
1.920000000000000000e+02,1.000000000000000000e+00,1.828999999999998960e-01
1.930000000000000000e+02,1.000000000000000000e+00,1.836999999999999744e-01
1.940000000000000000e+02,1.000000000000000000e+00,1.869249999999999245e-01
1.950000000000000000e+02,1.000000000000000000e+00,1.885249999999999149e-01
1.960000000000000000e+02,1.000000000000000000e+00,1.901499999999998747e-01
1.970000000000000000e+02,1.000000000000000000e+00,1.909499999999999531e-01
1.980000000000000000e+02,1.000000000000000000e+00,1.909499999999999531e-01
1.990000000000000000e+02,1.000000000000000000e+00,1.909499999999999531e-01
2.000000000000000000e+02,1.000000000000000000e+00,1.909499999999999531e-01
2.010000000000000000e+02,1.000000000000000000e+00,1.909499999999999531e-01
2.020000000000000000e+02,1.000000000000000000e+00,1.917499999999998650e-01
2.030000000000000000e+02,1.000000000000000000e+00,1.909499999999999531e-01
2.040000000000000000e+02,1.000000000000000000e+00,1.933749999999999913e-01
2.050000000000000000e+02,1.000000000000000000e+00,1.917499999999998650e-01
2.060000000000000000e+02,1.000000000000000000e+00,1.933749999999999913e-01
2.070000000000000000e+02,1.000000000000000000e+00,1.925499999999999434e-01
2.080000000000000000e+02,1.000000000000000000e+00,1.917499999999998650e-01
2.090000000000000000e+02,1.000000000000000000e+00,1.957749999999998936e-01
2.100000000000000000e+02,1.000000000000000000e+00,1.957749999999998936e-01
2.110000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
2.120000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
2.130000000000000000e+02,1.000000000000000000e+00,1.981999999999999318e-01
2.140000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
2.150000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
2.160000000000000000e+02,1.000000000000000000e+00,1.997999999999999221e-01
2.170000000000000000e+02,1.000000000000000000e+00,1.990000000000000102e-01
2.180000000000000000e+02,1.000000000000000000e+00,2.022249999999999603e-01
2.190000000000000000e+02,1.000000000000000000e+00,2.006249999999999700e-01
2.200000000000000000e+02,1.000000000000000000e+00,2.046499999999999986e-01
2.210000000000000000e+02,1.000000000000000000e+00,2.030249999999998722e-01
2.220000000000000000e+02,1.000000000000000000e+00,2.070499999999999008e-01
2.230000000000000000e+02,1.000000000000000000e+00,2.070499999999999008e-01
2.240000000000000000e+02,1.000000000000000000e+00,2.070499999999999008e-01
2.250000000000000000e+02,1.000000000000000000e+00,2.070499999999999008e-01
2.260000000000000000e+02,1.000000000000000000e+00,2.070499999999999008e-01
2.270000000000000000e+02,1.000000000000000000e+00,2.078749999999999487e-01
2.280000000000000000e+02,1.000000000000000000e+00,2.118999999999999773e-01
2.290000000000000000e+02,1.000000000000000000e+00,2.102750000000000452e-01
2.300000000000000000e+02,1.000000000000000000e+00,2.118999999999999773e-01
2.310000000000000000e+02,1.000000000000000000e+00,2.142999999999998795e-01
2.320000000000000000e+02,1.000000000000000000e+00,2.151249999999999274e-01
2.330000000000000000e+02,1.000000000000000000e+00,2.151249999999999274e-01
2.340000000000000000e+02,1.000000000000000000e+00,2.151249999999999274e-01
2.350000000000000000e+02,1.000000000000000000e+00,2.151249999999999274e-01
2.360000000000000000e+02,1.000000000000000000e+00,2.151249999999999274e-01
2.370000000000000000e+02,1.000000000000000000e+00,2.159250000000000058e-01
2.380000000000000000e+02,1.000000000000000000e+00,2.167249999999999177e-01
2.390000000000000000e+02,1.000000000000000000e+00,2.175250000000000239e-01
2.400000000000000000e+02,1.000000000000000000e+00,2.191499999999999559e-01
2.410000000000000000e+02,1.000000000000000000e+00,2.183499999999998775e-01
2.420000000000000000e+02,1.000000000000000000e+00,2.207499999999999463e-01
2.430000000000000000e+02,1.000000000000000000e+00,2.199499999999998678e-01
2.440000000000000000e+02,1.000000000000000000e+00,2.223749999999999061e-01
2.450000000000000000e+02,1.000000000000000000e+00,2.231749999999999845e-01
2.460000000000000000e+02,1.000000000000000000e+00,2.223749999999999061e-01
2.470000000000000000e+02,1.000000000000000000e+00,2.207499999999999463e-01
2.480000000000000000e+02,1.000000000000000000e+00,2.231749999999999845e-01
2.490000000000000000e+02,1.000000000000000000e+00,2.239749999999998964e-01
2.500000000000000000e+02,1.000000000000000000e+00,2.247750000000000026e-01
2.510000000000000000e+02,1.000000000000000000e+00,2.263999999999999346e-01
2.520000000000000000e+02,1.000000000000000000e+00,2.231749999999999845e-01
2.530000000000000000e+02,1.000000000000000000e+00,2.231749999999999845e-01
2.540000000000000000e+02,1.000000000000000000e+00,2.231749999999999845e-01
2.550000000000000000e+02,1.000000000000000000e+00,2.231749999999999845e-01
2.560000000000000000e+02,1.000000000000000000e+00,2.231749999999999845e-01
2.570000000000000000e+02,1.000000000000000000e+00,2.231749999999999845e-01
2.580000000000000000e+02,1.000000000000000000e+00,2.256000000000000227e-01
2.590000000000000000e+02,1.000000000000000000e+00,2.256000000000000227e-01
2.600000000000000000e+02,1.000000000000000000e+00,2.312249999999998751e-01
2.610000000000000000e+02,1.000000000000000000e+00,2.312249999999998751e-01
2.620000000000000000e+02,1.000000000000000000e+00,2.312249999999998751e-01
2.630000000000000000e+02,1.000000000000000000e+00,2.320249999999999813e-01
2.640000000000000000e+02,1.000000000000000000e+00,2.344499999999999917e-01
2.650000000000000000e+02,1.000000000000000000e+00,2.328500000000000014e-01
2.660000000000000000e+02,1.000000000000000000e+00,2.384749999999998538e-01
2.670000000000000000e+02,1.000000000000000000e+00,2.352499999999999036e-01
2.680000000000000000e+02,1.000000000000000000e+00,2.392749999999999599e-01
2.690000000000000000e+02,1.000000000000000000e+00,2.400999999999999801e-01
2.700000000000000000e+02,1.000000000000000000e+00,2.449249999999999206e-01
2.710000000000000000e+02,1.000000000000000000e+00,2.465249999999999386e-01
2.720000000000000000e+02,1.000000000000000000e+00,2.457250000000000267e-01
2.730000000000000000e+02,1.000000000000000000e+00,2.465249999999999386e-01
2.740000000000000000e+02,1.000000000000000000e+00,2.465249999999999386e-01
2.750000000000000000e+02,1.000000000000000000e+00,2.473499999999999588e-01
2.760000000000000000e+02,1.000000000000000000e+00,2.473499999999999588e-01
2.770000000000000000e+02,1.000000000000000000e+00,2.473499999999999588e-01
2.780000000000000000e+02,1.000000000000000000e+00,2.473499999999999588e-01
2.790000000000000000e+02,1.000000000000000000e+00,2.473499999999999588e-01
2.800000000000000000e+02,1.000000000000000000e+00,2.505749999999998812e-01
2.810000000000000000e+02,1.000000000000000000e+00,2.521749999999999270e-01
2.820000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
2.830000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
2.840000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
2.850000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
2.860000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
2.870000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
2.880000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
2.890000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
2.900000000000000000e+02,1.000000000000000000e+00,2.545999999999999375e-01
2.910000000000000000e+02,1.000000000000000000e+00,2.538000000000000256e-01
2.920000000000000000e+02,1.000000000000000000e+00,2.545999999999999375e-01
2.930000000000000000e+02,1.000000000000000000e+00,2.529750000000000054e-01
2.940000000000000000e+02,1.000000000000000000e+00,2.545999999999999375e-01
2.950000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
2.960000000000000000e+02,1.000000000000000000e+00,2.538000000000000256e-01
2.970000000000000000e+02,1.000000000000000000e+00,2.538000000000000256e-01
2.980000000000000000e+02,1.000000000000000000e+00,2.529750000000000054e-01
2.990000000000000000e+02,1.000000000000000000e+00,2.513750000000000151e-01
3.000000000000000000e+02,1.000000000000000000e+00,2.521749999999999270e-01
3.010000000000000000e+02,1.000000000000000000e+00,2.497499999999998610e-01
3.020000000000000000e+02,1.000000000000000000e+00,2.513750000000000151e-01
3.030000000000000000e+02,1.000000000000000000e+00,2.538000000000000256e-01
3.040000000000000000e+02,1.000000000000000000e+00,2.505749999999998812e-01
3.050000000000000000e+02,1.000000000000000000e+00,2.505749999999998812e-01
3.060000000000000000e+02,1.000000000000000000e+00,2.489499999999999491e-01
3.070000000000000000e+02,1.000000000000000000e+00,2.521749999999999270e-01
3.080000000000000000e+02,1.000000000000000000e+00,2.505749999999998812e-01
3.090000000000000000e+02,1.000000000000000000e+00,2.529750000000000054e-01
3.100000000000000000e+02,1.000000000000000000e+00,2.529750000000000054e-01
3.110000000000000000e+02,1.000000000000000000e+00,2.545999999999999375e-01
3.120000000000000000e+02,1.000000000000000000e+00,2.538000000000000256e-01
3.130000000000000000e+02,1.000000000000000000e+00,2.529750000000000054e-01
3.140000000000000000e+02,1.000000000000000000e+00,2.538000000000000256e-01
3.150000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.160000000000000000e+02,1.000000000000000000e+00,2.521749999999999270e-01
3.170000000000000000e+02,1.000000000000000000e+00,2.473499999999999588e-01
3.180000000000000000e+02,1.000000000000000000e+00,2.489499999999999491e-01
3.190000000000000000e+02,1.000000000000000000e+00,2.489499999999999491e-01
3.200000000000000000e+02,1.000000000000000000e+00,2.473499999999999588e-01
3.210000000000000000e+02,1.000000000000000000e+00,2.489499999999999491e-01
3.220000000000000000e+02,1.000000000000000000e+00,2.505749999999998812e-01
3.230000000000000000e+02,1.000000000000000000e+00,2.521749999999999270e-01
3.240000000000000000e+02,1.000000000000000000e+00,2.481499999999998707e-01
3.250000000000000000e+02,1.000000000000000000e+00,2.489499999999999491e-01
3.260000000000000000e+02,1.000000000000000000e+00,2.489499999999999491e-01
3.270000000000000000e+02,1.000000000000000000e+00,2.521749999999999270e-01
3.280000000000000000e+02,1.000000000000000000e+00,2.545999999999999375e-01
3.290000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.300000000000000000e+02,1.000000000000000000e+00,2.545999999999999375e-01
3.310000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.320000000000000000e+02,1.000000000000000000e+00,2.545999999999999375e-01
3.330000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.340000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.350000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.360000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.370000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.380000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.390000000000000000e+02,1.000000000000000000e+00,2.561999999999999278e-01
3.400000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.410000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.420000000000000000e+02,1.000000000000000000e+00,2.594249999999999057e-01
3.430000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.440000000000000000e+02,1.000000000000000000e+00,2.602249999999999841e-01
3.450000000000000000e+02,1.000000000000000000e+00,2.618499999999999162e-01
3.460000000000000000e+02,1.000000000000000000e+00,2.610500000000000043e-01
3.470000000000000000e+02,1.000000000000000000e+00,2.618499999999999162e-01
3.480000000000000000e+02,1.000000000000000000e+00,2.626499999999999946e-01
3.490000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.500000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.510000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.520000000000000000e+02,1.000000000000000000e+00,2.626499999999999946e-01
3.530000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.540000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.550000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.560000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.570000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.580000000000000000e+02,1.000000000000000000e+00,2.650749999999998385e-01
3.590000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.600000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.610000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.620000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.630000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.640000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.650000000000000000e+02,1.000000000000000000e+00,2.602249999999999841e-01
3.660000000000000000e+02,1.000000000000000000e+00,2.586249999999999938e-01
3.670000000000000000e+02,1.000000000000000000e+00,2.578249999999998598e-01
3.680000000000000000e+02,1.000000000000000000e+00,2.594249999999999057e-01
3.690000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.700000000000000000e+02,1.000000000000000000e+00,2.578249999999998598e-01
3.710000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.720000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.730000000000000000e+02,1.000000000000000000e+00,2.561999999999999278e-01
3.740000000000000000e+02,1.000000000000000000e+00,2.561999999999999278e-01
3.750000000000000000e+02,1.000000000000000000e+00,2.554000000000000159e-01
3.760000000000000000e+02,1.000000000000000000e+00,2.586249999999999938e-01
3.770000000000000000e+02,1.000000000000000000e+00,2.586249999999999938e-01
3.780000000000000000e+02,1.000000000000000000e+00,2.626499999999999946e-01
3.790000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
3.800000000000000000e+02,1.000000000000000000e+00,2.618499999999999162e-01
3.810000000000000000e+02,1.000000000000000000e+00,2.602249999999999841e-01
3.820000000000000000e+02,1.000000000000000000e+00,2.618499999999999162e-01
3.830000000000000000e+02,1.000000000000000000e+00,2.626499999999999946e-01
3.840000000000000000e+02,1.000000000000000000e+00,2.626499999999999946e-01
3.850000000000000000e+02,1.000000000000000000e+00,2.610500000000000043e-01
3.860000000000000000e+02,1.000000000000000000e+00,2.634499999999999065e-01
