t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man,MVMan
4.600000000000000000e+01,5.500000000000000000e+01,9.444603072485796247e+01,-4.645833912960557655e+01,7.012308404747613189e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.005099999999999838e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.700000000000000000e+01,5.500000000000000000e+01,9.429453075076425250e+01,-4.582283410277115365e+01,6.528303352006904703e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.008299999999999841e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.800000000000000000e+01,5.500000000000000000e+01,9.383529645429268840e+01,-4.457576304888621621e+01,5.740466594593526928e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.017999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.900000000000000000e+01,5.500000000000000000e+01,9.368379648019897843e+01,-4.399892049842806330e+01,5.315124018229086644e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.021199999999999974e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.000000000000000000e+01,5.500000000000000000e+01,9.338079653201154429e+01,-4.312962739653565336e+01,4.748830864524110851e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.027599999999999980e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.100000000000000000e+01,5.500000000000000000e+01,9.231082796497472032e+01,-4.070660436634821622e+01,3.395776401373495901e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.050199999999999889e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.200000000000000000e+01,5.500000000000000000e+01,9.154859372031572207e+01,-3.897987996092300733e+01,2.431286240607285709e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.066300000000000026e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.300000000000000000e+01,5.500000000000000000e+01,9.154859372031572207e+01,-3.886773922886428068e+01,2.319145508548562162e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.066300000000000026e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.400000000000000000e+01,5.500000000000000000e+01,9.078635947565672382e+01,-3.719067338459979766e+01,1.404313908943076505e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.082400000000000162e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.500000000000000000e+01,5.500000000000000000e+01,9.063485950156301385e+01,-3.681383169309678038e+01,1.178972191533764979e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.085600000000000165e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.600000000000000000e+01,5.500000000000000000e+01,9.032712517918517392e+01,-3.612556244515224790e+01,7.984372659670739836e-01,0.000000000000000000e+00,5.000000000000000000e+01,3.092099999999999937e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.700000000000000000e+01,5.500000000000000000e+01,8.956489093452617567e+01,-3.451863780134478077e+01,-4.625313318139445684e-02,0.000000000000000000e+00,5.000000000000000000e+01,3.108200000000000074e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.800000000000000000e+01,5.500000000000000000e+01,8.895415666396091581e+01,-3.326274275459527985e+01,-6.914139093656384016e-01,0.000000000000000000e+00,5.000000000000000000e+01,3.121099999999999852e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.900000000000000000e+01,5.500000000000000000e+01,8.849492236748935170e+01,-3.234867419355753526e+01,-1.146248173931818215e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.130799999999999983e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.000000000000000000e+01,5.499999999999999289e+01,8.819192241930191756e+01,-3.177740564987255922e+01,-1.414516769429358556e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.137199999999999989e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.100000000000000000e+01,5.500000000000000711e+01,8.788418809692406342e+01,-3.120875857796432129e+01,-1.675429518959741015e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.143700000000000117e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.200000000000000000e+01,5.500000000000000000e+01,8.727818820054922355e+01,-3.003775987847868834e+01,-2.240428322070536105e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.156500000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.300000000000000000e+01,5.500000000000000000e+01,8.635971960760609534e+01,-2.824917875217703056e+01,-3.110540855429063445e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.175900000000000034e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.400000000000000000e+01,5.500000000000000000e+01,8.590521968532496544e+01,-2.745644224582463977e+01,-3.448777439500325226e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.185500000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.500000000000000000e+01,5.500000000000000000e+01,8.513825106647553298e+01,-2.603566412409104913e+01,-4.102586942384482072e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.201700000000000301e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.600000000000000000e+01,5.500000000000000000e+01,8.498675109238183722e+01,-2.591282292110660990e+01,-4.073928171275225552e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.204899999999999949e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.700000000000000000e+01,5.500000000000000000e+01,8.407301687362914322e+01,-2.421856236468103418e+01,-4.854454508948109925e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.224199999999999733e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.800000000000000000e+01,5.500000000000000000e+01,8.407301687362914322e+01,-2.444246939516019168e+01,-4.630547478468952427e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.224199999999999733e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.900000000000000000e+01,5.500000000000000000e+01,8.315454828068601500e+01,-2.276413020887753902e+01,-5.390418071808476874e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.243599999999999994e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.000000000000000000e+01,5.500000000000000000e+01,8.285154833249858086e+01,-2.238861990680980796e+01,-5.462928425688771128e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.100000000000000000e+01,5.500000000000000000e+01,8.208931408783959682e+01,-2.107049471434720544e+01,-6.018819373492391378e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.266100000000000136e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.200000000000000000e+01,5.500000000000000000e+01,8.208931408783959682e+01,-2.134810695078386544e+01,-5.741207137055733156e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.266100000000000136e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.300000000000000000e+01,5.500000000000000000e+01,8.117557986908690282e+01,-1.973074802800633876e+01,-6.444831841080563173e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.285399999999999920e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.400000000000000000e+01,5.500000000000000000e+01,8.071634557261533871e+01,-1.908205031797178464e+01,-6.634295254643554074e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.295100000000000051e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.500000000000000000e+01,5.500000000000000000e+01,7.964637700557850053e+01,-1.718406299719606523e+01,-7.462314008382433528e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.317699999999999960e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.600000000000000000e+01,5.500000000000000000e+01,7.934337705739108060e+01,-1.690411689616576751e+01,-7.439260161225312196e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.324099999999999966e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.700000000000000000e+01,5.500000000000000000e+01,7.888414276091950228e+01,-1.630128623293894208e+01,-7.582856527980558425e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.333800000000000097e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.800000000000000000e+01,5.500000000000000000e+01,7.812190851626051824e+01,-1.508094067881439138e+01,-8.040967837446126865e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.349900000000000233e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.900000000000000000e+01,5.500000000000000000e+01,7.766267421978898255e+01,-1.450586320160489606e+01,-8.156811018184086493e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.359599999999999653e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.000000000000000000e+01,5.500000000000000000e+01,7.690043997512998430e+01,-1.331199074456976916e+01,-8.588449230560215142e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.375699999999999790e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.100000000000000000e+01,5.500000000000000000e+01,7.674894000103626013e+01,-1.339605561151185498e+01,-8.352884389524405151e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.378900000000000148e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.200000000000000000e+01,5.500000000000000000e+01,7.552747145990572619e+01,-1.126526748904436026e+01,-9.262203970861365931e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.404699999999999704e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.300000000000000000e+01,5.500000000000000000e+01,7.567897143399942195e+01,-1.200454677808846959e+01,-8.674424655910952353e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.401500000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.400000000000000000e+01,5.500000000000000000e+01,7.446223726705930801e+01,-9.898341548530577683e+00,-9.563895718528730328e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.427199999999999847e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.500000000000000000e+01,5.500000000000000000e+01,7.430600291877516383e+01,-1.001764578522988813e+01,-9.288357133545275701e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.430499999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.600000000000000000e+01,5.499999999999999289e+01,7.354376867411616558e+01,-8.875964801010859162e+00,-9.667803873105306423e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.446600000000000108e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.700000000000000000e+01,5.500000000000000000e+01,7.339226870002246983e+01,-9.009813859441608841e+00,-9.382454840580860989e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.449799999999999756e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.800000000000000000e+01,5.500000000000000711e+01,7.232230013298563165e+01,-7.238582748047567961e+00,-1.008371738493806369e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.472399999999999665e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.900000000000000000e+01,5.499999999999999289e+01,7.171156586242034336e+01,-6.445656055416643326e+00,-1.026590980700370004e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.485300000000000153e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.000000000000000000e+01,5.500000000000000000e+01,7.125706594013922768e+01,-5.982954038207536129e+00,-1.027411190193169155e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.494899999999999807e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
