t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man,MVMan
1.000000000000000000e+01,5.499999999999999289e+01,8.144260182701978579e+01,-8.029267950026084577e+01,5.385007767324105288e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.518499999999999872e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
1.100000000000000000e+01,5.500000000000000000e+01,8.091420130740864636e+01,-7.672046437610157454e+01,5.080626306869292819e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.534600000000000009e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
1.200000000000000000e+01,5.500000000000000711e+01,8.133757812125857356e+01,-7.524917239977463623e+01,4.891159427851606978e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.521699999999999875e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
1.300000000000000000e+01,5.500000000000000000e+01,8.091420130740864636e+01,-7.212107441720877432e+01,4.620687310980012796e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.534600000000000009e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
1.400000000000000000e+01,5.499999999999999289e+01,8.049082449355873337e+01,-6.911772908894116085e+01,4.362690459538242038e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.547500000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
1.500000000000000000e+01,5.500000000000000711e+01,8.080917760164743413e+01,-6.776124373546983293e+01,4.195206613382240590e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.537800000000000011e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
1.600000000000000000e+01,5.499999999999999289e+01,8.049082449355873337e+01,-6.517048163361562274e+01,3.967965714005688227e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.547500000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
1.700000000000000000e+01,5.499999999999999289e+01,8.091420130740864636e+01,-6.421239362041171717e+01,3.829819231300306370e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.534600000000000009e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
1.800000000000000000e+01,5.500000000000000000e+01,8.017575337627508247e+01,-6.092482548383152618e+01,3.574907210755644371e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.557100000000000151e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
1.900000000000000000e+01,5.500000000000000000e+01,8.017575337627508247e+01,-5.927593402481511475e+01,3.410018064854003228e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.557100000000000151e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.000000000000000000e+01,5.500000000000000000e+01,8.049082449355873337e+01,-5.835209917293347104e+01,3.286127467937473767e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.547500000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.100000000000000000e+01,5.500000000000000000e+01,8.017575337627508247e+01,-5.618740150454951987e+01,3.101164812827443740e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.557100000000000151e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.200000000000000000e+01,5.500000000000000000e+01,8.017575337627508247e+01,-5.475701915574653356e+01,2.958126577947144753e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.557100000000000151e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.300000000000000000e+01,5.500000000000000000e+01,7.964735285666395725e+01,-5.230417956479600150e+01,2.765682670813204780e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.573199999999999932e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.400000000000000000e+01,5.500000000000000000e+01,7.975237656242518369e+01,-5.124486947698079575e+01,2.649249291455561561e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.569999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.500000000000000000e+01,5.500000000000000000e+01,7.964735285666395725e+01,-4.980659444234112954e+01,2.515924158567717228e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.573199999999999932e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.600000000000000000e+01,5.500000000000000000e+01,7.975237656242518369e+01,-4.886248305854240925e+01,2.411010649611722556e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.569999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.700000000000000000e+01,5.500000000000000000e+01,7.964735285666395725e+01,-4.753409329884416934e+01,2.288674044218020853e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.573199999999999932e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.800000000000000000e+01,5.500000000000000000e+01,7.922397604281404426e+01,-4.560636658979771596e+01,2.138239054698367525e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.586100000000000065e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
2.900000000000000000e+01,5.500000000000000000e+01,7.848224612087544472e+01,-4.309226303997822782e+01,1.961001691910278311e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.608699999999999974e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.000000000000000000e+01,5.500000000000000000e+01,7.880059922896414548e+01,-4.284353345824911230e+01,1.904293422928497037e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.598999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.100000000000000000e+01,5.500000000000000000e+01,7.858726982663665694e+01,-4.152576732179844043e+01,1.793849749516178704e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.605499999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.200000000000000000e+01,5.500000000000000000e+01,7.880059922896414548e+01,-4.113780060092693702e+01,1.733720137196279154e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.598999999999999844e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.300000000000000000e+01,5.500000000000000000e+01,7.837722241511421828e+01,-3.946604102710648476e+01,1.608881861199227004e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.611899999999999977e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.400000000000000000e+01,5.500000000000000000e+01,7.805886930702553173e+01,-3.806819626343848739e+01,1.500932695641295744e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.621600000000000108e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.500000000000000000e+01,5.500000000000000000e+01,7.784882189550309306e+01,-3.694323681942960746e+01,1.409441492392651263e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.628000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.600000000000000000e+01,5.500000000000000000e+01,7.732042137589196784e+01,-3.520471328194026484e+01,1.288429190604829522e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.644099999999999895e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.700000000000000000e+01,5.500000000000000000e+01,7.721211567932570574e+01,-3.438734294040894923e+01,1.217522726108324527e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.647400000000000020e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
